,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_type,Breed_probability1,p1_conf,favorite_count,retweet_count
258,833124694597443584,2017-02-19 01:23:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,10.0,Gidget,pupper,Cardigan,0.7105229999999999,20981.0,5121.0
259,832998151111966721,2017-02-18 17:00:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13.0,10.0,Rhino,doggo,boxer,0.539036,13804.0,2349.0
260,832769181346996225,2017-02-18 01:50:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,12.0,10.0,None,unknown,,,0.0,39.0
261,832757312314028032,2017-02-18 01:03:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13.0,10.0,Willow,unknown,,,17489.0,3836.0
262,832636094638288896,2017-02-17 17:01:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12.0,10.0,Orion,unknown,Eskimo_dog,0.5250319999999999,16453.0,2951.0
263,832397543355072512,2017-02-17 01:13:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12.0,10.0,Eevee,unknown,Pekinese,0.988916,12396.0,2356.0
264,832369877331693569,2017-02-16 23:23:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11.0,10.0,Charlie,unknown,kelpie,0.50469,17842.0,3377.0
265,832273440279240704,2017-02-16 17:00:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14.0,10.0,Smiley,doggo,,,11759.0,2470.0
266,832215726631055365,2017-02-16 13:11:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13.0,10.0,Moreton,unknown,,,0.0,9946.0
267,832040443403784192,2017-02-16 01:34:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,12.0,10.0,Klein,unknown,miniature_pinscher,0.796313,0.0,10290.0
268,832032802820481025,2017-02-16 01:04:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12.0,10.0,Miguel,doggo,whippet,0.601712,18550.0,4938.0
269,831939777352105988,2017-02-15 18:54:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12.0,10.0,Emanuel,doggo,,,24938.0,6504.0
270,831911600680497154,2017-02-15 17:02:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14.0,10.0,Kuyu,unknown,bloodhound,0.777562,28737.0,6926.0
271,831670449226514432,2017-02-15 01:04:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13.0,10.0,Daisy,unknown,Pembroke,0.6248020000000001,10879.0,1924.0
272,831650051525054464,2017-02-14 23:43:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13.0,10.0,None,unknown,Eskimo_dog,0.530416,7467.0,2062.0
273,831552930092285952,2017-02-14 17:17:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13.0,10.0,Dutch,unknown,,,9346.0,2438.0
274,831322785565769729,2017-02-14 02:02:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12.0,10.0,Pete,doggo,Old_English_sheepdog,0.999715,9602.0,1628.0
275,831315979191906304,2017-02-14 01:35:49,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13.0,10.0,None,pupper,,,6791.0,1188.0
276,831309418084069378,2017-02-14 01:09:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12.0,10.0,Scooter,unknown,,,12202.0,2598.0
277,831262627380748289,2017-02-13 22:03:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12.0,10.0,Tucker,unknown,,,12392.0,2175.0
278,830956169170665475,2017-02-13 01:46:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12.0,10.0,Reggie,unknown,,,8297.0,1586.0
279,830583320585068544,2017-02-12 01:04:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13.0,10.0,Lilly,unknown,Labrador_retriever,0.908703,69612.0,17882.0
280,830097400375152640,2017-02-10 16:53:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13.0,10.0,Samson,unknown,,,10226.0,3184.0
281,829878982036299777,2017-02-10 02:25:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,10.0,Loki,doggo,golden_retriever,0.6173890000000001,0.0,5347.0
282,829861396166877184,2017-02-10 01:15:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,10.0,Mia,unknown,,,12743.0,2087.0
283,829501995190984704,2017-02-09 01:27:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12.0,10.0,Leo,unknown,French_bulldog,0.950851,33057.0,11304.0
284,829449946868879360,2017-02-08 22:00:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,10.0,None,doggo,,,10903.0,2149.0
285,829374341691346946,2017-02-08 17:00:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13.0,10.0,Astrid,doggo,Staffordshire_bullterrier,0.757547,36045.0,9929.0
286,829141528400556032,2017-02-08 01:35:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12.0,10.0,Malcolm,unknown,golden_retriever,0.57314,25500.0,7881.0
287,829011960981237760,2017-02-07 17:00:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,10.0,Dexter,unknown,,,55275.0,17276.0
288,828770345708580865,2017-02-07 01:00:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13.0,10.0,Alfie,unknown,seat_belt,0.765979,26636.0,6244.0
289,828708714936930305,2017-02-06 20:55:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10.0,10.0,Fiona,unknown,hippopotamus,0.942911,38116.0,11966.0
290,828650029636317184,2017-02-06 17:02:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14.0,10.0,None,unknown,golden_retriever,0.649209,9904.0,1433.0
291,828409743546925057,2017-02-06 01:07:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12.0,10.0,Mutt,unknown,teddy,0.908457,6581.0,1223.0
292,828408677031882754,2017-02-06 01:03:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12.0,10.0,Bear,unknown,,,7996.0,1372.0
293,828381636999917570,2017-02-05 23:15:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,10.0,Doobert,doggo,,,13161.0,2371.0
294,828376505180889089,2017-02-05 22:55:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13.0,10.0,Beebop,unknown,American_Staffordshire_terrier,0.5230859999999999,7696.0,1137.0
295,828372645993398273,2017-02-05 22:40:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,10.0,Alexander,unknown,malamute,0.663047,13083.0,3147.0
296,828046555563323392,2017-02-05 01:04:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13.0,10.0,Sailer,unknown,,,12264.0,3055.0
297,828011680017821696,2017-02-04 22:45:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,10.0,Brutus,unknown,American_Staffordshire_terrier,0.936662,10804.0,2288.0
298,827933404142436356,2017-02-04 17:34:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,10.0,Kona,pupper,German_shepherd,0.8061149999999999,20973.0,5575.0
299,827653905312006145,2017-02-03 23:04:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,10.0,Boots,unknown,,,16084.0,3206.0
300,827600520311402496,2017-02-03 19:31:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,10.0,Tucker,unknown,,,7720.0,1013.0
301,827324948884643840,2017-02-03 01:16:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,10.0,Ralphie,unknown,,,16545.0,3261.0
302,827199976799354881,2017-02-02 17:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13.0,10.0,Charlie,unknown,,,11027.0,2392.0
303,826958653328592898,2017-02-02 01:01:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,10.0,Loki,doggo,golden_retriever,0.6173890000000001,22517.0,5347.0
304,826848821049180160,2017-02-01 17:44:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,10.0,Cupid,doggo,Great_Pyrenees,0.858764,38031.0,10910.0
305,826598365270007810,2017-02-01 01:09:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13.0,10.0,Pawnd,unknown,French_bulldog,0.628119,10513.0,2504.0
306,826476773533745153,2017-01-31 17:06:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12.0,10.0,Pilot,doggo,German_shepherd,0.7418600000000001,19245.0,4485.0
307,826240494070030336,2017-01-31 01:27:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,10.0,None,unknown,French_bulldog,0.903048,13852.0,2764.0
308,826204788643753985,2017-01-30 23:05:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,10.0,None,doggo,Labrador_retriever,0.782058,5088.0,994.0
309,826115272272650244,2017-01-30 17:10:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13.0,10.0,Ike,unknown,tennis_ball,0.997071,16367.0,3349.0
310,825876512159186944,2017-01-30 01:21:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,11.0,10.0,Mo,unknown,shopping_cart,0.995941,10944.0,2001.0
311,825829644528148480,2017-01-29 22:15:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,10.0,Toby,unknown,Great_Pyrenees,0.8534069999999999,13303.0,2661.0
